,Inflation,Domestic Growth,Trade Balance,Value of Currency,date,country,one_month_10y,three_month_10y,six_month_10y,twelve_month_10y,one_month_3m_ib,two_month_3m_ib,three_month_3m_ib,six_month_3m_ib,twelve_month_3m_ib
1745,13.545548012179713,16.186452839109634,17.608373165130615,13.732478976249695,2010-06-30,united kingdom,-0.025550587385785972,-0.1315299802816119,0.0025272863609853147,-0.0517399394562168,0.010488886448194013,0.0062741113963673545,0.00027457817927212247,0.02914647372973267,0.13279973640494802
1746,14.587401896715164,20.434078113599256,18.161241916509773,17.497130849144675,1999-04-20,switzerland,0.07340173638516179,0.20126282557221775,0.43054459352801877,0.6085240726124705,,,,,
1747,,19.08160869564329,19.525220567981403,18.42781146367391,2019-09-04,japan,-0.3023255813953488,-0.8837209302325582,-1.0232558139534884,-1.069767441860465,,,,,
1748,15.11442776649229,16.94023036187695,14.401109218597412,16.75068113207817,2016-03-21,japan,0.7,3.5999999999999996,0.7,-2.3,0.0,0.10769230769230753,0.10769230769230753,0.10769230769230753,-0.24615384615384617
1749,15.780553232740473,17.915914842956944,14.377010890415736,16.935327775776386,2014-11-23,switzerland,-0.09200968523002417,-0.9636803874092009,-1.0750605326876514,-1.7530266343825667,-0.028825431034481985,-11.057471264367834,-17.293103448275875,-20.682473275862083,-17.433900000000012
1750,15.75046792626381,16.653862297534943,,14.10423021106159,2010-06-14,united kingdom,-0.025550587385785972,-0.1315299802816119,0.0025272863609853147,-0.0517399394562168,0.010488886448194013,0.0062741113963673545,0.00027457817927212247,0.02914647372973267,0.13279973640494802
1751,14.685438970724741,16.670574507814774,17.861173693090677,15.901613401812176,2013-11-15,united kingdom,0.06739618812957482,0.019892745851148863,-0.022066816435973524,-0.21758823103123415,0.0024835702277241634,-0.004795200978144565,-0.003648937796117968,0.007641754546843682,0.06273880482958893
1752,15.088404372886375,17.7927765250206,16.36733237434836,17.03211839382465,2005-05-30,japan,-0.07673667205169621,0.10258481421647825,0.17447495961227788,0.4935379644588045,-0.02631578947368418,-0.052631578947368474,-0.052631578947368474,-0.10526315789473684,-0.1259473684210527
1753,13.840021653608842,14.683646995287676,15.603334632786838,14.07703769834418,2019-03-22,euro area,-0.0401609937242039,-0.42060083680366,-0.9517533552641616,-0.6283906416389375,0.00407361774218451,0.008645674362599776,0.06374557215462873,0.3505313414446347,0.34750710555423536
1754,15.986848262048536,16.346231525142986,18.633443236351013,16.154290402636807,2016-09-11,sweden,0.09090909090909083,1.7727272727272725,2.1363636363636362,1.8181818181818183,0.0,0.053333333333333455,0.053333333333333455,-0.16000000000000003,-0.053333333333333344
1755,14.757458567619324,15.40922292641231,13.100353479385376,16.14821708202362,2007-06-28,japan,-0.04939569101418817,-0.10772464529689951,-0.19810825013137157,-0.1586967945349449,0.0,0.0,-0.002780578727045069,-0.10832034711400396,-0.30332752772939775
1756,16.493457925730738,18.573252867769313,17.66041403467005,17.527504463990528,2000-05-22,australia,-0.04535833572664427,-0.036850245510902324,-0.0736363024467267,-0.08076121309151008,-0.012678288431061668,-0.017432646592709933,0.028526148969889142,0.0031695721077655836,-0.2250396196513471
1757,18.69636595249176,20.066735162621452,17.17397890985012,17.70663771364424,2021-12-02,japan,1.4285714285714284,1.9999999999999996,2.214285714285714,4.857142857142856,,,,,
1758,15.387246112028757,15.378388114142837,15.803338686625162,17.911937534809113,2012-12-03,japan,-0.007682458386683577,-0.37003841229193335,0.05249679897567239,-0.11907810499359794,0.0,0.4264705882352926,0.4264705882352926,0.33823529411764697,-0.5588235294117647
1759,16.53177320957184,17.687036182199204,15.394285579522451,15.293414028067337,2014-02-26,united kingdom,-0.011013607133975256,-0.041141151810139664,-0.09947774185525993,-0.38306036167264723,7.669740954474591e-05,0.009817268421758785,0.01133204226027229,0.07604548156386004,0.08072402354610464
1760,16.167679578065872,16.008599201838177,17.427294969558716,19.751118699709576,2007-09-13,euro area,0.007051352566055824,0.002828110003831874,-0.06840576289597511,0.030872331210453074,-0.011453422960577497,-0.02175475999210197,0.02249581817757984,-0.030649678163394922,0.05851947997170237
1761,15.748246133327484,19.332540780305862,14.092905773566319,15.94755083322525,2013-11-19,united states,0.0674964274189831,-0.0032913843175218505,-0.058627206933112075,-0.14451973754974712,-0.14285714285714302,-0.07142857142857151,-0.14285714285714302,-0.2142857142857143,0.0714285714285714
1762,13.5225814864749,15.330294092496237,18.508399029572804,15.58045119047165,2012-03-26,united kingdom,-0.0479121825226001,-0.23814033577270766,-0.25863108049935424,-0.14903142488161858,-0.018938481259095696,-0.03139065316075085,-0.08461115876519187,-0.3754349104156829,-0.511473924650867
